source,destination,delay_value
11,3,1846.3360000001267
11,3,2155.264000000432
11,3,2773.1200000001118
11,3,2078.0320000005886
11,3,2464.1919999998063
11,4,3082.0479999999516
11,4,4935.615999999922
11,4,2386.9599999999627
11,4,1537.4079999998212
11,4,1614.640000000596
11,4,3699.904000001028
11,4,919.5520000001416
11,5,10612.640793217812
11,5,2843.1200000001118
11,5,3460.9760000007227
11,5,2688.6560000004247
11,5,5005.615999999456
11,6,33743.152
11,6,2386.9599999999627
11,6,1769.1039999998175
11,6,1923.5679999999702
11,6,2386.9599999999627
11,6,919.5520000001416
11,6,2000.7999999998137
11,7,11886.496000000014
11,7,1614.6399999998976
11,7,1846.3360000001267
11,7,1074.0159999998286
11,7,4240.527999999933
11,7,2078.0320000005886
11,8,8944.448000000033
11,8,12883.280000000028
11,8,4233.295999999624
11,8,3229.279999999795
11,8,3692.6720000011846
11,8,2765.888000000268
11,8,3152.0480000004172
11,9,2618.655999999959
11,9,4703.9199999999255
11,9,3236.5120000001043
11,9,4703.9199999999255
11,9,2927.58400000073
11,9,1382.944000000134
11,9,2000.7999999998137
11,9,4305.2479498479515
11,9,1537.4079999998212
11,9,1228.480000000447
11,10,11029.712000000058
11,10,2843.119999999879
11,10,10180.159999999683
11,10,4666.1810464588925
4,0,92287.34866907261
4,0,919.5519999999087
4,0,12040.959999999963
4,0,5167.312000000384
4,0,1228.4799999999814
4,0,2155.264000000432
4,0,1923.5679999999702
4,0,1614.640000000596
4,0,1537.4079999998212
4,1,2078.0319999999992
4,1,198171.96523838362
4,1,2000.8000000002794
4,1,3699.904000000097
4,1,1305.7120000002906
4,1,1074.0159999998286
4,1,919.5520000001416
4,2,178715.9182052937
4,2,1305.711999999825
4,2,3854.367999999784
4,2,2850.3519999999553
4,2,1923.5679999999702
4,2,1074.0159999998286
4,2,1691.8720000004396
4,2,3004.8160000005737
4,2,1151.2480000006035
4,2,3468.2080000005662
4,3,2078.03199999989
4,3,5167.311999999918
4,3,2386.9599999999627
4,3,3777.1359999999404
4,3,1846.3360000001267
4,3,6866.4159999997355
4,3,1691.8720000004396
4,3,1305.7120000002906
4,3,1691.8720000004396
4,3,2309.728000000119
4,3,1846.3360000001267
4,3,1923.5679999999702
4,3,1537.4079999998212
4,5,154824.04102369922
4,5,5623.471999999834
4,5,5855.1679999998305
4,5,5082.847999999998
4,5,6241.327999999747
4,5,2070.8000000002794
4,5,2688.6560000004247
4,5,3538.2080000001006
4,5,6781.952000000048
4,5,2611.4240000001155
4,5,3847.136000001803
4,5,7135.632935532369
4,5,6473.02400000114
4,6,1614.6399999998976
4,6,2386.9599999999627
4,6,2618.655999999959
4,6,1460.1759999999776
4,6,2386.9599999999627
4,6,1382.944000000134
4,7,4163.295999999857
4,7,2773.119999999879
4,7,2695.8879999998026
4,7,5476.240000000689
4,7,919.5520000001416
4,7,3004.816000000108
4,7,1691.871999999974
4,7,2773.1200000001118
4,7,1305.7120000002906
4,7,7407.040000000037
4,7,3545.4399999994785
4,7,919.5520000001416
4,7,1614.640000000596
4,8,4387.760000000242
4,8,2688.6560000004247
4,8,2148.0320000005886
4,9,342819.9230325427
4,9,225286.78102287883
4,9,7947.664000000106
4,9,3777.1359999997076
4,9,1923.5679999999702
4,9,1537.4079999998212
4,10,5082.847999999765
4,10,3615.439999999944
4,10,4851.152000000235
4,10,3152.0480000004172
4,10,6086.864000001922
4,10,3306.5120000010356
4,10,4464.992000000551
4,11,1460.1759999999776
4,11,2850.3519999999553
4,11,7252.57600000035
4,11,8333.824000000022
4,11,2078.0320000005886
4,11,3082.0480000004172
4,11,1305.7120000002906
4,11,1151.2480000006035
4,11,2695.887999999337
9,0,1024018.7446707197
9,0,2773.119999999879
9,0,2000.7999999998137
9,0,2695.8879999998026
9,0,4626.687999999616
9,0,6783.614099044353
9,0,3159.2800000002608
9,0,919.5520000001416
9,0,919.5520000001416
9,1,3082.048000000068
9,1,5167.311999999918
9,1,2386.9599999999627
9,1,919.5520000001416
9,1,4539.760961831547
9,1,2078.0319999996573
9,1,1305.7120000002906
9,1,1846.3360000001267
9,1,3082.047999999486
9,1,2232.4960000002757
9,2,238805.06123242318
9,2,2386.9599999999627
9,2,919.5520000001416
9,2,1923.5679999999702
9,2,2155.264000000432
9,2,1537.4079999998212
9,2,1151.2479999996722
9,3,4781.152000000002
9,3,4858.383999999845
9,3,7329.808000000194
9,3,1846.3360000001267
9,3,3082.0479999999516
9,3,2850.3519999999553
9,3,1376.1314008515328
9,3,1074.0159999998286
9,3,1923.5679999999702
9,3,1846.3360000001267
9,3,1460.1759999999776
9,3,1074.0159999998286
9,4,6325.791999999899
9,4,1769.1040000002831
9,4,2000.7999999998137
9,4,1460.1759999999776
9,4,1382.944000000134
9,4,1305.7120000002906
9,5,53724.72000000003
9,5,2927.5840000002645
9,5,1769.1040000002831
9,5,1305.7120000002906
9,6,14521.430754232919
9,6,14582.383999999845
9,6,4233.295999999857
9,6,5623.471999999834
9,6,2688.655999999726
9,6,3306.51200000057
9,6,6318.560000000056
9,6,8835.527103580534
9,6,3229.2800000002608
9,6,4229.082818989642
9,7,56197.32776790444
9,7,16906.576000000117
9,7,3854.3680000002496
9,7,1074.0159999998286
9,7,1074.0159999998286
9,7,1382.944000000134
9,7,3136.874036606401
9,7,1614.640000000596
9,8,3152.0480000004172
9,8,3644.2857520300895
9,8,6070.5849530715495
9,8,3847.1360000008717
9,8,2302.4960000002757
9,8,3229.2799999993294
9,10,17748.89599999995
9,10,3229.279999999795
9,10,3924.3680000002496
9,10,3924.3680000002496
9,10,2997.58400000073
9,10,3924.3680000007153
9,10,2534.1920000007376
9,11,1846.3360000001267
